created_at,text
2021-12-01 17:02:00,#Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top hig… https://t.co/baoFiEeMhE
2021-12-01 17:01:28,"@wojespn This is why The LAKERS suck, check it out and subscribe  https://t.co/A6m7S8dPme #NBA #LAKERS #Lebron"
2021-12-01 17:00:38,"RT @NBNDashRadio: 11amEST/8amPST Today @Ballislife @Zaknoble  &amp; @RooshWilliams  Show
Starring - 3x Champ @JamesWorthy42. 
• What’s going on…"
2021-12-01 16:50:06,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 16:48:41,"Down 14 with nine minutes left in the 3rd, #Lakers play actual defense, and outscore the Sacramento Kings 65- 26 th… https://t.co/98WuY21RED"
2021-12-01 16:41:58,@KingJames #Lakers gets #Covid 1 WEEK before playing @EnesFreedom #Celtics and you want me to believe it? #Nike… https://t.co/QQ0gQo8vVS
2021-12-01 16:36:31,"One of the highest profile COVID infections yet! via @YahooSports 

#lebronjames #lakers #nba #basketball #covid

https://t.co/9BQ2DeAjUR"
2021-12-01 16:28:48,"Twitter reacts to LA Lakers Blowout Victory in Post-Halftime against the Sacramento Kings

#Lakers #Sacramento #NBA  https://t.co/rRuKwhFtkR"
2021-12-01 16:25:53,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 16:24:53,I have seen enough. @Lakers sign this kid to multiple years. #Lakers https://t.co/HgUbTZ743F
2021-12-01 16:22:59,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-01 16:20:49,"Imagine you had Russ/AD together in 2018 if Russ opted out of SuperMax after KD left. 

Yeeeeesh
#lakers"
2021-12-01 16:19:58,I sold a  Kobe Bryant Los Angeles Lakers Watercolor Strokes Pixel Art print https://t.co/5EIGrUPlcA #lakers… https://t.co/s3oTytofju
2021-12-01 16:15:43,"“You don’t play against opponents, you play against the game of basketball.” — Bobby Knight  

#nba #sports… https://t.co/LZtXxXuxjN"
2021-12-01 16:14:56,"RT @GordonEdes: Not-to-be-missed event: On Dec 1, legendary author  @LeighMontville joins the Great Fenway Park Writers Series to discuss h…"
2021-12-01 16:14:41,"RT @GordonEdes: Not-to-be-missed event: On Dec 1, legendary author  @LeighMontville joins the Great Fenway Park Writers Series to discuss h…"
2021-12-01 16:12:42,LEBRON JAMES COVID 19 POSITIVE! DETAILS IN THIS VIDEO!! WOJ OF ESPN REPO... https://t.co/MrXZsfhzMT via @YouTube… https://t.co/0Y9HEGQXVz
2021-12-01 16:10:31,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 16:09:52,"LeBron, how you gonna get COVID when you’re fully vaccinated? 😂 

#lebronjames #lebron #lakers #lakersnation… https://t.co/Nfi5GkT9eF"
2021-12-01 16:09:10,"RT @SpectrumSN: ""Every now and then, a coach has to light a fire under his team, and tonight was one of those nights."" Frank Vogel on the #…"
2021-12-01 16:07:08,"RT @SpectrumSN: .@AhmadMonk (22 PTS, 6 3PM) on his offensive spark with the #Lakers. https://t.co/obm6MLC3je"
2021-12-01 16:06:16,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 16:04:59,"🚨BREAKING NEWS🚨

Lebron James could be sidelined up to 10 days due to the NBA's health &amp; safety protocols. Lebron w… https://t.co/N2jtsUsCbZ"
2021-12-01 16:00:22,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 15:59:36,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:58:24,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-01 15:56:22,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:50:29,"RT @LakersNation: Y’all know the drill:

Respond with which Laker will score the 1st 3 PT FG, 1st AST, 1st REB and the #Lakers total points…"
2021-12-01 15:50:02,"Alvin Gentry after embarrassing loss to #Lakers:

""You deserve much, much better and we’ll find guys who give you b… https://t.co/Ff3p2QTVHe"
2021-12-01 15:47:32,A sarcastic bad #dawg unvaccinated #KyrieIrving asking #LeBronJames if he’s going to take the #COVID19 #Booster sho… https://t.co/EdmqXnXTbz
2021-12-01 15:46:32,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-01 15:44:24,I been screaming from the beginning of the season to start  Dwight Howard! The man gives 110% on every single play.… https://t.co/mChHFS2rbp
2021-12-01 15:42:02,"""Me after watching this game.""

https://t.co/TUm6v85dPg

[via r/lakers Dec 01, 2018 #Lakers]"
2021-12-01 15:41:17,"""Doncic Tries to Nutmeg Lonzo, Ends with Zo Steal and Lob to Chandler""

https://t.co/GXURSDfwU5

[via r/lakers Dec 01, 2018 #Lakers]"
2021-12-01 15:41:17,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-01 15:41:02,"If his seat was getting warm, then his ears had to be burning. On Tuesday, #Lakers coach Frank Vogel stood up for h… https://t.co/WQfudA9WXq"
2021-12-01 15:41:00,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:40:33,"""LeBron doing LeBron""

https://t.co/99yUMgWNOj

[via r/lakers Dec 01, 2018 #Lakers]"
2021-12-01 15:38:19,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:24:27,"Wow, #Lakers won going away for the first time this season last night."
2021-12-01 15:23:23,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-01 15:22:55,"RT @NBNDashRadio: 11amEST/8amPST Today @Ballislife @Zaknoble  &amp; @RooshWilliams  Show
Starring - 3x Champ @JamesWorthy42. 
• What’s going on…"
2021-12-01 15:22:25,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 15:21:35,https://t.co/2Sx6sx9i7R Los Angeles Lakers Coffee Mug 14oz Mocha Style #LosAngelesLakers #LA #LosAngeles #Lakers https://t.co/ktbczmiK9l
2021-12-01 15:20:32,"RT @DMAC_LA: Russell Westbrook haters have been real quiet lately. 23,6,5, 4 TO and sparked the team in the 3Q. Also, Russ was sitting the…"
2021-12-01 15:19:50,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:19:05,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 15:15:33,"RT @LakersNation: #Lakers will once again be without LeBron for some time, this time due to health and safety protocols.
https://t.co/eAUuk…"
2021-12-01 15:15:24,"RT @HoopAnalysisNet: DeAndre Jordan and #Lakers head coach Frank Vogel were in a heated conversation earlier.

DJ didn't play in the 2nd ha…"
2021-12-01 15:13:24,WAIT. WAIT. WAIT. Now this mfer is gonna be a problem in the locker room!? The ONLY reason his dumbass had ANY excu… https://t.co/tuXCP6QXqO
2021-12-01 15:12:40,Lebron James will miss several games due to health and safety protocols associated with him testing positive for Co… https://t.co/j3kf9ceov6
2021-12-01 15:11:55,"Never allow waiting to become a habit.  

Go out there live your dreams and take a chance.💃💃💃 Life is happening wit… https://t.co/zPDUmCrEvx"
2021-12-01 15:09:53,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:09:15,lakers has no garbage time players 🔪😂  #Lakers #LakersNation #LakeShow
2021-12-01 15:02:52,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:02:09,"Fully Vaccinated Lebron James gets COVID, will miss two weeks #lebronjames
https://t.co/MejPOZj5e4
#lebronjames… https://t.co/URWxSjU0sa"
2021-12-01 15:02:02,"RT @AMDriveTV: Wednesday Morning on the Drive:

- Mike talks #ManInTheArena 
- #CFP Reaction
- Is Mike Tomlin on the Hot Seat?
- #CFB coach…"
2021-12-01 15:01:49,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 15:01:35,"RT @NBNDashRadio: 11amEST/8amPST Today @Ballislife @Zaknoble  &amp; @RooshWilliams  Show
Starring - 3x Champ @JamesWorthy42. 
• What’s going on…"
2021-12-01 15:00:52,"RT @NBNDashRadio: 11amEST/8amPST Today @Ballislife @Zaknoble  &amp; @RooshWilliams  Show
Starring - 3x Champ @JamesWorthy42. 
• What’s going on…"
2021-12-01 15:00:27,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 15:00:01,"11amEST/8amPST Today @Ballislife @Zaknoble  &amp; @RooshWilliams  Show
Starring - 3x Champ @JamesWorthy42. 
• What’s go… https://t.co/3YtWBnJ1Oi"
2021-12-01 14:58:56,"What is going on with THT?  He came out of his injury on fire.  But he has been a big let down, curious if there is… https://t.co/JrhVAMU1u3"
2021-12-01 14:55:19,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 14:54:58,"#Bighead #LeBron will be sidelined for at least 10 days, or unless he returns two negative test results in 24 hours… https://t.co/XGRUbUGMWT"
2021-12-01 14:52:58,"Wow, the basketball gods heard our cries RE: DAJ and AB yesterday. Dwight should be starting. This is madness.… https://t.co/8KKWKKtAHG"
2021-12-01 14:51:35,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 14:49:35,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 14:44:38,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-01 14:43:48,"2008 -08 Championship vs The LA Lakers, I really hate this man back then! 😀 #LakeShow #Lakers #LakersNation https://t.co/nTjNtEFxKJ"
2021-12-01 14:43:25,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-01 14:41:01,RT @NBNDashRadio: Weekdays are for the #Lakeshow @SOTLakers begins 10amEST/7amPST. @_JasonLT @UnwrittenRul3s  Talking #Lakers #Kings #NBA #…
2021-12-01 14:40:26,"RT @SpectrumSN: ""Every now and then, a coach has to light a fire under his team, and tonight was one of those nights."" Frank Vogel on the #…"
2021-12-01 14:40:07,RT @RomeovilleKid: #Pacers starter Justin Holiday and #Lakers superstar LeBron James have both entered the NBA’s COVID-19 health and safety…
2021-12-01 14:38:32,The #lakers finally won without King James.  #BingBong
2021-12-01 14:35:59,"Today at 10am EST:

- #ManInTheArena ep 2 &amp; 3
- Reaction to #CFP selections
- Tomlin x Claypool #Steelers 
- Riley… https://t.co/lT1ADxMtbT"
2021-12-01 14:34:16,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 14:31:11,LeBron James had started to feel the rhythm from last 3 games but is now out because of league's health and safety… https://t.co/wsbb9t4vt0
2021-12-01 14:22:29,"RT @LakersNation: #Lakers will once again be without LeBron for some time, this time due to health and safety protocols.
https://t.co/eAUuk…"
2021-12-01 14:18:00,In Russ we trust. #Lakers #LakersNation #LakeShow #NBA75 #NBATwitter
2021-12-01 14:17:21,"LA Lakers star LeBron tests positive for COVID-19
https://t.co/nbOacg2JZq
#LA #Lakers @KingJames #Covid19 https://t.co/Mi3sYYKhGC"
2021-12-01 14:16:59,"RT @LakersNation: #Lakers will once again be without LeBron for some time, this time due to health and safety protocols.
https://t.co/eAUuk…"
2021-12-01 14:15:55,#Lakers Need to go 5-0 next five games
2021-12-01 14:14:55,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 14:07:06,RT @NBNDashRadio: Weekdays are for the #Lakeshow @SOTLakers begins 10amEST/7amPST. @_JasonLT @UnwrittenRul3s  Talking #Lakers #Kings #NBA #…
2021-12-01 14:06:28,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 14:05:39,"RT @LakersNation: #Lakers will once again be without LeBron for some time, this time due to health and safety protocols.
https://t.co/eAUuk…"
2021-12-01 14:05:25,"RT @LakersNation: #Lakers will once again be without LeBron for some time, this time due to health and safety protocols.
https://t.co/eAUuk…"
2021-12-01 14:05:00,"#Lakers will once again be without LeBron for some time, this time due to health and safety protocols.… https://t.co/fFqxOjrRig"
2021-12-01 14:04:37,Good job #lakers
